,piano,unpitched,organ,string,voice,brass,reed,wind,pitched,guitar,synth,cent,roll,flat,contrast,flux,bw,yin
7,0,0,0,0,0,0,1,0,0,0,0,1128.978287,1937.988281,0.000161086,7.584422015,1.28243947,1110.54173,278.6168957
8,0,0,0,0,0,0,1,0,0,0,0,1080.814272,1927.22168,6.20E-05,15.31391124,0.424996942,1023.042797,277.9407689
9,0,0,0,0,0,0,1,0,0,0,0,1219.607599,2121.020508,5.51E-05,13.54660582,1.306088328,1047.921719,266.9921153
10,0,0,0,0,0,0,1,0,0,0,0,1280.754474,2347.119141,4.76E-05,15.6651143,3.038650513,1085.042321,263.4240894
11,0,0,0,0,0,0,1,0,0,0,0,1297.080779,2347.119141,3.82E-05,14.0933961,2.363382578,1121.265103,262.4379629
12,0,0,0,0,0,0,1,0,0,0,0,1282.782193,2357.885742,3.58E-05,13.40147449,1.220594406,1161.299866,262.1568769
13,0,0,0,0,0,0,1,0,0,0,0,1323.343599,2368.652344,4.75E-05,11.35352833,0.920656204,1224.442856,261.9448877
14,0,0,0,0,0,0,1,0,0,0,0,1405.74758,2487.084961,0.000106189,10.61034264,0.83558023,1255.771222,261.7937936
15,0,0,0,0,0,0,1,0,0,0,0,1290.470791,2368.652344,0.00015836,10.99524041,1.592843294,1237.246264,262.0041335
16,0,0,0,0,0,0,1,0,0,0,0,1637.02237,2885.449219,0.000482942,13.42025582,2.513461351,1314.341219,262.485827
17,0,0,0,0,0,0,1,0,0,0,0,1859.143781,3122.314453,0.000458759,15.5410038,1.565804839,1361.385486,248.7593256
18,0,0,0,0,0,0,1,0,0,0,0,1761.193744,2982.348633,0.000297874,25.53561817,3.876740456,1372.781171,247.072734
19,0,0,0,0,0,0,1,0,0,0,0,1605.880835,2906.982422,0.000359337,23.46359742,3.064294815,1298.073641,246.8793804
20,0,0,0,0,0,0,1,0,0,0,0,1587.290813,2648.583984,0.000329214,21.95067327,0.958863199,1259.105444,247.7471578
21,0,0,0,0,0,0,1,0,0,0,0,1540.539032,2627.050781,0.000167844,18.14759085,2.070909977,1294.465708,145.7150775
22,0,0,0,0,0,0,1,0,0,0,0,1468.104004,2627.050781,0.000225366,17.98895623,1.460678816,1272.974972,292.092334
23,0,0,0,0,0,0,1,0,0,0,0,1513.584057,2648.583984,0.000485125,14.19208918,1.186381221,1362.191214,292.5867694
24,0,0,0,0,0,0,1,0,0,0,0,1620.689005,2777.783203,0.000292273,9.80117889,1.873527884,1449.029619,346.0608737
25,0,0,0,0,0,0,1,0,0,0,0,1554.61464,2465.551758,0.000235179,10.13613623,2.690594912,1374.91491,347.9979394
26,0,0,0,0,0,0,1,0,0,0,0,1405.602583,2422.485352,0.000272766,10.95887327,2.022856236,1285.272897,348.4016874
27,0,0,0,0,0,0,1,0,0,0,0,1228.389019,2088.720703,9.73E-05,14.67223944,1.617733955,1197.810924,355.6271819
28,0,0,0,0,0,0,1,0,0,0,0,1191.735809,2077.954102,5.52E-05,13.06225947,1.366026402,1170.694752,411.1253738
29,0,0,0,0,0,0,1,0,0,0,0,1182.70266,2077.954102,4.27E-05,22.65734845,0.641863883,1156.565968,413.8519358
30,0,0,0,0,0,0,1,0,0,0,0,1189.208404,2077.954102,4.46E-05,24.00667287,0.516472101,1156.806769,414.1694747
31,0,0,0,0,0,0,1,0,0,0,0,1239.820692,2067.1875,6.14E-05,17.62559864,0.667625308,1085.146702,413.9609566
32,0,0,0,0,0,0,1,0,0,0,0,1302.967407,2067.1875,8.85E-05,19.3765601,0.855433464,1068.533654,405.026936
33,0,0,0,0,0,0,1,0,0,0,0,1332.376346,2067.1875,7.56E-05,14.0972811,2.221922398,1096.624824,397.2046867
34,0,0,0,0,0,0,1,0,0,0,0,1319.973646,2067.1875,7.80E-05,13.53448552,1.209313273,1088.269407,394.8400732
35,0,0,0,0,0,0,1,0,0,0,0,1260.216019,1970.288086,6.91E-05,12.01792644,0.233397007,1049.144111,394.2054631
36,0,0,0,0,0,0,1,0,0,0,0,1241.525359,1959.521484,7.81E-05,8.856792371,0.509241402,1045.437225,393.9792318
37,0,0,0,0,0,0,1,0,0,0,0,1211.479073,1959.521484,8.55E-05,17.12355799,0.402493566,1058.101572,393.8337111
38,0,0,0,0,0,0,1,0,0,0,0,1266.200866,1991.821289,0.000114402,12.17456859,0.346277386,1101.896742,393.8188152
39,0,0,0,0,0,0,1,0,0,0,0,1321.096863,2088.720703,0.000146614,19.70109795,0.298329026,1123.204676,394.6346729
40,0,0,0,0,0,0,1,0,0,0,0,1334.95998,2067.1875,0.000153013,11.75780589,0.381242067,1111.298368,395.1398234
41,0,0,0,0,0,0,1,0,0,0,0,1214.69175,1948.754883,8.20E-05,14.44068487,0.428530484,1050.493375,396.1829242
42,0,0,0,0,0,0,1,0,0,0,0,1191.93086,1765.722656,8.00E-05,11.39585162,0.506236553,1034.854805,395.9256103
43,0,0,0,0,0,0,1,0,0,0,0,1185.55662,1851.855469,0.000112816,16.82261257,0.871544421,1055.672707,394.6162697
44,0,0,0,0,0,0,1,0,0,0,0,1327.943913,2207.15332,9.55E-05,9.459196988,0.763881445,1070.646085,392.4069741
45,0,0,0,0,0,0,1,0,0,0,0,1424.119452,2239.453125,6.83E-05,10.85270105,1.51070714,1135.219222,373.8651425
46,0,0,0,0,0,0,1,0,0,0,0,1520.437641,2573.217773,7.63E-05,15.24253984,3.991985559,1204.975325,370.6563782
47,0,0,0,0,0,0,1,0,0,0,0,1597.574978,2583.984375,7.34E-05,12.09695824,2.711718559,1208.243119,369.9989711
48,0,0,0,0,0,0,1,0,0,0,0,1532.351254,2228.686523,6.31E-05,12.62726672,1.351829052,1182.391074,369.9399869
49,0,0,0,0,0,0,1,0,0,0,0,1497.661659,2228.686523,5.09E-05,9.664591723,0.70373106,1175.39519,369.9646411
50,0,0,0,0,0,0,1,0,0,0,0,1471.311555,2228.686523,4.53E-05,9.088024584,0.502032042,1173.570906,370.1502366
51,0,0,0,0,0,0,1,0,0,0,0,1359.720067,2217.919922,3.77E-05,9.182935507,0.640591502,1144.205791,370.676289
52,0,0,0,0,0,0,1,0,0,0,0,1299.306969,1873.388672,3.63E-05,10.92084922,0.56390357,1115.842526,370.8225114
53,0,0,0,0,0,0,1,0,0,0,0,1207.677419,1851.855469,2.09E-05,10.3794565,0.493991941,1035.923257,371.1053685
54,0,0,0,0,0,0,1,0,0,0,0,1182.680668,1851.855469,2.56E-05,11.89029284,0.875923395,986.0515584,371.2359592
55,0,0,0,0,0,0,1,0,0,0,0,1379.642086,2422.485352,6.43E-05,19.80002394,0.589930534,1140.929507,370.9720968
56,0,0,0,0,0,0,1,0,0,0,0,1479.696344,2756.25,5.25E-05,10.08571948,1.914955735,1239.37669,361.3757604
57,0,0,0,0,0,0,1,0,0,0,0,1376.845322,2487.084961,3.22E-05,14.28688361,5.387740612,1215.985109,350.6135665
58,0,0,0,0,0,0,1,0,0,0,0,1296.656169,2433.251953,2.26E-05,8.129955885,3.099665403,1166.666933,350.525844
59,0,0,0,0,0,0,1,0,0,0,0,1257.116073,2347.119141,1.79E-05,11.37895795,1.272130251,1154.947008,350.3632336
60,0,0,0,0,0,0,1,0,0,0,0,1309.694488,2444.018555,2.57E-05,10.96502623,0.907595396,1191.583604,349.4178524
61,0,0,0,0,0,0,1,0,0,0,0,1334.1677,2444.018555,2.95E-05,10.20175763,0.55657959,1207.678496,349.6429444
62,0,0,0,0,0,0,1,0,0,0,0,1389.255721,2444.018555,2.56E-05,10.0510005,0.600263596,1185.350809,349.6054731
63,0,0,0,0,0,0,1,0,0,0,0,1399.76325,2433.251953,2.38E-05,15.00147423,0.673113704,1142.168411,349.3901629
64,0,0,0,0,0,0,1,0,0,0,0,1456.173842,2444.018555,4.41E-05,13.99003639,0.372762293,1142.909692,349.5581412
65,0,0,0,0,0,0,1,0,0,0,0,1411.41274,2444.018555,6.49E-05,14.15715715,0.437342465,1168.905085,349.3083365
66,0,0,0,0,0,0,1,0,0,0,0,1185.072152,2121.020508,6.36E-05,12.95012877,0.957501292,1145.128877,349.1956372
67,0,0,0,0,0,0,1,0,0,0,0,1211.81286,2067.1875,7.92E-05,14.4108131,0.908660948,1098.654525,350.9683735
68,0,0,0,0,0,0,1,0,0,0,0,1347.49149,2454.785156,4.42E-05,11.05935599,1.497296691,1140.433907,411.3800057
69,0,0,0,0,0,0,1,0,0,0,0,1368.282883,2465.551758,3.09E-05,9.80589289,4.450565815,1195.335852,412.0624848
70,0,0,0,0,0,0,1,0,0,0,0,1266.45988,2433.251953,2.44E-05,38.42867851,3.230587959,1196.449286,412.458136
71,0,0,0,0,0,0,1,0,0,0,0,1206.584286,2088.720703,2.00E-05,9.628177182,1.210896492,1183.444503,413.6493387
72,0,0,0,0,0,0,1,0,0,0,0,1154.252941,2077.954102,1.49E-05,12.35388703,1.06020689,1153.254991,414.3345873
73,0,0,0,0,0,0,1,0,0,0,0,1070.067638,2067.1875,1.34E-05,16.36857584,0.711739898,1117.928924,414.3438601
74,0,0,0,0,0,0,1,0,0,0,0,1005.057761,1991.821289,1.16E-05,11.95815156,0.764382601,1093.314484,414.5711638
75,0,0,0,0,0,0,1,0,0,0,0,929.75042,1668.823242,8.86E-06,15.84047386,0.644481897,1038.641939,414.6254341
76,0,0,0,0,0,0,1,0,0,0,0,872.0581286,1658.056641,7.89E-06,15.16208383,0.539280295,982.2920761,415.2221985
77,0,0,0,0,0,0,1,0,0,0,0,838.0469674,1647.290039,6.32E-06,10.09499565,0.473583728,937.7710081,415.6916526
78,0,0,0,0,0,0,1,0,0,0,0,826.1567951,1625.756836,6.95E-06,10.75405539,0.303413838,945.2020401,415.5699694
79,0,0,0,0,0,0,1,0,0,0,0,836.4220109,1636.523438,7.80E-06,10.59524307,0.529661477,911.6157998,415.4957649
80,0,0,0,0,0,0,1,0,0,0,0,871.4310273,1636.523438,1.17E-05,11.10138879,0.953333378,956.7378073,414.5819718
81,0,0,0,0,0,0,1,0,0,0,0,953.2327915,1647.290039,3.04E-05,12.97951162,0.802526891,1056.083754,413.6046965
82,0,0,0,0,0,0,1,0,0,0,0,1310.350132,2304.052734,7.98E-05,9.025705858,0.717424393,1196.077513,414.8432534
83,0,0,0,0,0,0,1,0,0,0,0,1454.883528,2487.084961,7.67E-05,10.99040791,3.540482998,1279.618039,81.97093858
84,0,0,0,0,0,0,1,0,0,0,0,1517.248693,2616.28418,7.22E-05,12.24317293,6.027394772,1359.784583,81.89642554
85,0,0,0,0,0,0,1,0,0,0,0,1571.056359,2627.050781,0.000563689,5.15383008,2.852292299,1533.448869,81.93606759
86,0,0,0,0,0,0,1,0,0,0,0,1711.138649,2799.316406,0.003871772,3.592716473,1.368924022,1790.892174,328.5968499
3,0,1,0,1,0,0,0,0,0,0,0,1052.255174,1722.65625,0.001188289,20.27309695,2.708843231,1442.606742,181.0973655
4,0,1,0,1,0,0,0,0,0,0,0,1054.935401,1819.555664,0.00106959,26.52826013,0.694130301,1498.519884,124.2452744
5,0,1,0,1,0,0,0,0,0,0,0,1125.477454,1991.821289,0.001433921,23.17880211,0.766106963,1576.303415,126.1699661
6,0,1,0,1,0,0,0,0,0,0,0,1043.144633,1733.422852,0.001057746,19.31704046,1.004966497,1473.564556,123.8317972
7,0,1,0,1,0,0,0,0,0,0,0,962.750849,1518.09082,0.000717012,26.26768077,1.406240344,1284.351554,95.62597263
8,0,1,0,1,0,0,0,0,0,0,0,975.2052902,1679.589844,0.00066169,23.64704623,1.25348103,1280.030962,89.34544781
9,0,1,0,1,0,0,0,0,0,0,0,1002.292404,1701.123047,0.000708764,32.52440883,0.739002764,1313.903282,88.55597242
10,0,1,0,1,0,0,0,0,0,0,0,1049.381735,1733.422852,0.000715605,33.11671548,0.76560986,1305.159665,122.9516223
11,0,1,0,1,0,0,0,0,0,0,0,1019.929586,1658.056641,0.000795068,19.88251816,1.220209599,1286.315414,65.23668639
12,0,1,0,1,0,0,0,0,0,0,0,1074.946832,1927.22168,0.00110601,19.83185024,0.798947096,1388.931564,65.23668639
13,0,1,0,1,0,0,0,0,0,0,0,1020.545357,1819.555664,0.000939671,21.92849297,0.732146263,1362.718259,97.7603517
14,0,1,0,1,0,0,0,0,0,0,0,915.116433,1571.923828,0.00052643,26.77164383,1.010133505,1266.227122,124.9701338
15,0,1,0,1,0,0,0,0,0,0,0,888.1771569,1507.324219,0.0004388,26.23978666,1.110402822,1280.77142,123.3318608
16,0,1,0,1,0,0,0,0,0,0,0,994.8459889,1701.123047,0.000804471,23.15731657,0.823708236,1409.076272,122.4774883
17,0,1,0,1,0,0,0,0,0,0,0,1141.083478,2099.487305,0.001392819,23.87101909,0.813371122,1491.9341,65.23668639
18,0,1,0,1,0,0,0,0,0,0,0,1155.858781,2077.954102,0.001538298,75.34732107,1.723148346,1496.751656,65.23668639
19,0,1,0,1,0,0,0,0,0,0,0,1218.004205,2045.654297,0.001952333,27.46046733,0.931699157,1520.596522,120.6986752
20,0,1,0,1,0,0,0,0,0,0,0,1170.965673,1970.288086,0.001778662,20.28129544,1.006610394,1503.181373,121.4674963
21,0,1,0,1,0,0,0,0,0,0,0,1102.155123,1970.288086,0.001155775,22.45105428,0.917766035,1493.839967,122.6519204
22,0,1,0,1,0,0,0,0,0,0,0,1102.309672,1991.821289,0.000916764,26.23251759,0.792235136,1560.334674,124.015201
23,0,1,0,1,0,0,0,0,0,0,0,1188.83972,2260.986328,0.001215447,33.13739179,0.817165434,1631.48258,125.7658063
24,0,1,0,1,0,0,0,0,0,0,0,1099.454518,2164.086914,0.000986186,29.38631229,0.807587981,1557.6922,65.23668639
25,0,1,0,1,0,0,0,0,0,0,0,1142.011571,2142.553711,0.001255195,20.71047863,0.795449615,1593.026198,65.23668639
26,0,1,0,1,0,0,0,0,0,0,0,1205.06203,2250.219727,0.00167261,23.91308488,0.719466209,1676.356163,125.0420466
27,0,1,0,1,0,0,0,0,0,0,0,1208.881428,2260.986328,0.001920166,20.25535376,0.879903197,1671.966844,123.8404319
28,0,1,0,1,0,0,0,0,0,0,0,1176.144423,2164.086914,0.001609756,20.60781983,1.071570277,1618.04462,65.23668639
29,0,1,0,1,0,0,0,0,0,0,0,1143.55764,1991.821289,0.001388054,32.15934794,0.824155986,1591.984049,65.23668639
30,0,1,0,1,0,0,0,0,0,0,0,1198.479954,2121.020508,0.001816639,21.2483548,0.742879987,1618.469864,65.58180414
31,0,1,0,1,0,0,0,0,0,0,0,1277.028826,2390.185547,0.002112537,25.50177613,0.978404343,1675.907916,66.45479723
32,0,1,0,1,0,0,0,0,0,0,0,1347.016382,2540.917969,0.002511055,23.14961037,0.991782904,1744.08607,66.75456671
33,0,1,0,1,0,0,0,0,0,0,0,1573.184284,3908.276367,0.005595027,26.52415836,0.718666911,2039.818412,66.77182142
34,0,1,0,1,0,0,0,0,0,0,0,1539.006833,4242.041016,0.004528399,26.20297224,0.868256509,2136.688995,65.23668639
35,0,1,0,1,0,0,0,0,0,0,0,1225.079282,3111.547852,0.001529043,30.82397879,4.776059628,1961.005325,65.23668639
36,0,1,0,1,0,0,0,0,0,0,0,903.6931254,1711.889648,0.000391349,33.12142389,4.823441982,1556.43172,65.23668639
37,0,1,0,1,0,0,0,0,0,0,0,919.3294424,1754.956055,0.000519157,29.54948668,0.490818828,1502.299838,65.23668639
38,0,1,0,1,0,0,0,0,0,0,0,1025.213633,2185.620117,0.000778058,19.13256553,0.247111052,1539.278365,65.23668639
39,0,1,0,1,0,0,0,0,0,0,0,941.6037917,1991.821289,0.000457597,34.95942906,0.560527503,1436.706858,94.05094499
40,0,1,0,1,0,0,0,0,0,0,0,785.2868985,1496.557617,0.000241428,26.08919115,0.837934136,1290.021541,65.23668639
41,0,1,0,1,0,0,0,0,0,0,0,749.027326,1367.358398,0.000233998,27.16031127,0.639392734,1265.276587,65.23668639
